City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
356,kakunodatemachi,39.5833,140.5667,0.77,99,100,0.28,JP,1706562173
357,sinabang,2.4803,96.3801,26.18,83,46,1.65,ID,1706562112
358,vicksburg,32.3526,-90.8779,15.82,42,0,3.09,US,1706562162
359,lodwar,3.1191,35.5973,32.72,27,53,3.76,KE,1706562175
360,hadibu,12.65,54.0333,23.52,73,59,3.16,YE,1706562175
361,fauske,67.2588,15.3918,5.02,79,98,15.23,NO,1706562175
362,songea,-10.6833,35.65,18.17,96,100,0.26,TZ,1706562176
363,mitu,1.1983,-70.1733,30.96,58,89,2.11,CO,1706562176
364,brookings,44.3114,-96.7984,6.88,75,75,5.14,US,1706562177
365,copiapo,-27.3667,-70.3333,21.83,39,0,4.08,CL,1706562177
366,metahara,8.9,39.9167,24.64,59,55,2.18,ET,1706562178
367,eastham,41.8301,-69.9739,2.22,84,100,8.05,US,1706562178
368,mersa matruh,31.3525,27.2453,12.11,58,40,7.2,EG,1706562179
369,mar del plata,-38.0023,-57.5575,25.29,76,0,11.62,AR,1706562123
370,kovur,14.4833,79.9833,19.94,82,78,0.29,IN,1706562180
371,pursat,12.3333,103.6667,22.73,67,100,0.35,KH,1706562180
372,ain sefra,32.75,-0.5833,10.59,24,100,1.45,DZ,1706562181
373,mugia,43.1041,-9.2179,12.17,85,72,2.98,ES,1706562181
374,el calafate,-50.3408,-72.2768,15.48,59,77,5.14,AR,1706562182
375,rawson,-43.3002,-65.1023,22.66,41,0,6.22,AR,1706562055
376,kertih,4.5141,103.4483,25.05,94,93,1.54,MY,1706562183
377,sidi ifni,29.3797,-10.173,20.86,35,0,3.24,MA,1706562183
378,mudgee,-32.5943,149.5871,24.88,77,1,2.64,AU,1706562184
379,amahai,-3.3333,128.9167,26.18,80,86,1.86,ID,1706562174
380,nha trang,12.25,109.1833,23.0,93,52,2.79,VN,1706562185
381,filadelfia,39.9523,-75.1638,6.35,64,100,8.23,US,1706561901
382,ra-ngae,6.2968,101.7284,22.67,94,98,1.47,TH,1706562186
383,mermoz boabab,14.7065,-17.4758,24.31,64,100,3.09,SN,1706562187
384,quellon,-43.1167,-73.6167,16.19,58,97,3.26,CL,1706562188
385,lazaro cardenas,17.9583,-102.2,28.8,60,100,3.56,MX,1706562188
386,malpica,43.3228,-8.8105,14.01,79,71,1.62,ES,1706562189
387,ad dawadimi,24.5077,44.3924,17.64,52,83,4.65,SA,1706562147
388,alma,48.5501,-71.6491,-4.39,94,100,0.96,CA,1706561992
389,bokhan,53.153,103.7714,-35.35,100,70,1.24,RU,1706562191
390,angaur state,6.906,134.13,27.99,82,100,7.5,PW,1706562191
391,mogocha,53.7333,119.7667,-28.51,98,100,1.36,RU,1706562192
392,tsiombe,-25.3,45.4833,22.68,81,22,6.82,MG,1706562192
393,carnarvon,-24.8667,113.6333,23.12,77,0,9.04,AU,1706562193
394,yaren,-0.5472,166.916,29.01,69,93,7.89,NR,1706562194
395,ketchikan,55.3422,-131.6461,9.08,89,100,5.89,US,1706562194
396,ust'-ilimsk,58.0006,102.6619,-31.54,100,9,0.89,RU,1706562195
397,tartouss,34.889,35.8866,10.84,74,97,4.51,SY,1706562195
398,cascais,38.6979,-9.4215,15.54,93,34,2.24,PT,1706562196
399,coahuayana de hidalgo,18.7,-103.6583,29.6,53,100,2.63,MX,1706562196
400,nuku'alofa,-21.1333,-175.2,28.19,78,20,4.12,TO,1706562197
401,alaghsas,17.0187,8.0168,19.4,18,38,8.84,NE,1706562198
402,antigonish,45.6169,-61.9986,-2.36,95,100,4.92,CA,1706562198
403,lebu,-37.6167,-73.65,17.22,63,70,5.01,CL,1706562199
404,kourou,5.1552,-52.6478,25.03,90,29,4.48,GF,1706562199
405,agios nikolaos,35.1914,25.7133,9.31,64,88,13.08,GR,1706562200
406,roma,43.2128,-75.4557,-0.27,89,100,4.63,US,1706562200
407,inongo,-1.95,18.2667,25.55,65,99,2.44,CD,1706562159
408,bolhrad,45.6826,28.6149,0.9,72,100,4.67,UA,1706562202
409,kirovsk,48.6375,38.6428,-2.54,92,32,1.95,UA,1706562202
410,arno,60.1167,18.6333,0.54,98,100,1.06,SE,1706562203
411,kaoma,-14.7833,24.8,20.47,76,12,2.12,ZM,1706562203
412,atamyrat,37.8357,65.2106,5.66,66,100,5.19,TM,1706562204
413,coquimbo,-29.9533,-71.3436,19.85,77,75,5.14,CL,1706562023
414,lakatoro,-16.0999,167.4164,27.56,74,100,3.02,VU,1706562205
415,mastic beach,40.7668,-72.8521,3.39,76,100,6.17,US,1706562205
416,tongliao,43.6125,122.2653,-20.04,99,33,1.91,CN,1706562206
417,jianshui,23.6363,102.8264,8.86,97,13,1.44,CN,1706562206
418,suwayr,30.1171,40.3893,11.52,56,2,4.17,SA,1706562207
419,mahenge,-8.6833,36.7167,18.17,98,100,1.21,TZ,1706562207
420,tirumullaivasal,11.2333,79.8333,23.95,75,24,4.38,IN,1706562208
421,chul'man,56.8479,124.9104,-31.46,98,100,1.45,RU,1706562208
422,llanes,43.4198,-4.7549,14.35,69,100,1.43,ES,1706562209
423,hasaki,35.7333,140.8333,2.38,53,63,2.73,JP,1706562209
424,margherita,27.2833,95.6833,12.69,91,92,0.76,IN,1706562210
425,mbala,-8.8402,31.3659,16.82,93,99,0.81,ZM,1706562210
426,port douglas,-16.4833,145.4667,27.97,85,64,2.59,AU,1706562211
427,las palmas de gran canaria,28.0997,-15.4134,20.43,37,0,2.06,ES,1706562017
428,douz,33.4663,9.0203,13.33,64,0,4.58,TN,1706562211
429,guangming,45.3333,122.7833,-17.34,88,100,2.51,CN,1706562212
430,lycksele,64.5954,18.6735,3.93,60,11,6.17,SE,1706562212
431,bandarbeyla,9.4942,50.8122,24.94,82,51,6.46,SO,1706562213
432,bel ombre,-4.6167,55.4167,27.91,78,20,1.54,SC,1706562213
433,belyy yar,53.6039,91.3903,-22.06,92,100,0.0,RU,1706562214
434,tikhvin,59.6451,33.5294,1.79,86,93,4.45,RU,1706562215
435,amga,60.8953,131.9608,-44.58,100,96,0.72,RU,1706562215
436,ola,59.5833,151.2833,-20.59,81,91,4.17,RU,1706562216
437,mount pearl,47.5166,-52.7813,-2.25,94,100,6.69,CA,1706562216
438,mata-utu,-13.2816,-176.1745,29.46,79,94,7.27,WF,1706562217
439,nasir,15.5894,32.5634,20.73,17,68,6.86,SD,1706562217
440,bien hoa,10.95,106.8167,25.99,72,63,2.04,VN,1706562218
441,taoudenni,22.6783,-3.9836,21.67,12,0,4.98,ML,1706562218
442,were ilu,10.6,39.4333,13.63,81,100,1.27,ET,1706562219
443,san mariano,7.5,126.0,22.48,100,100,0.9,PH,1706562219
444,okha,53.5739,142.9478,-19.11,98,99,2.55,RU,1706562220
445,gorontalo,0.5412,123.0595,23.66,94,40,1.59,ID,1706562220
446,klyuchi,52.2667,79.1667,-18.24,97,79,2.51,RU,1706562221
447,la passe,45.5549,-0.8967,12.13,89,100,4.92,FR,1706562221
448,hovd,48.0056,91.6419,-21.57,89,22,0.62,MN,1706562221
449,ampanihy,-24.7,44.75,21.33,82,3,6.07,MG,1706562222
450,dapa,9.7594,126.0531,26.08,85,100,6.82,PH,1706562223
451,kayangel,8.0823,134.7173,27.06,85,100,9.98,PW,1706562223
452,marktoberdorf,47.7833,10.6167,6.17,58,74,3.09,DE,1706562224
453,gengenbach,48.4,8.0167,9.75,77,97,2.57,DE,1706562224
454,coelho neto,-4.2567,-43.0128,26.32,80,100,1.91,BR,1706562069
455,kadnikov,59.5022,40.338,-0.1,86,100,5.58,RU,1706562225
456,holualoa,19.6228,-155.9522,25.91,81,75,8.23,US,1706562226
457,newman,37.3138,-121.0208,22.38,73,1,1.34,US,1706562226
458,waat,51.1454,6.4958,10.43,87,75,2.06,DE,1706562227
459,gulfport,30.3674,-89.0928,17.08,43,0,5.14,US,1706562035
460,gisborne,-38.6533,178.0042,19.53,91,100,5.79,NZ,1706562228
461,richfield,44.8833,-93.283,9.79,72,75,5.66,US,1706562229
462,sampit,-2.5333,112.95,23.41,97,97,0.13,ID,1706562230
463,cabedelo,-6.9811,-34.8339,30.37,78,12,5.81,BR,1706562194
464,mirpur sakro,24.5474,67.6277,21.27,88,77,3.77,PK,1706562231
465,puerto aysen,-45.4,-72.7,19.79,54,100,1.77,CL,1706562231
466,imbituba,-28.24,-48.6703,24.92,83,94,1.37,BR,1706562082
467,kaliua,-5.0606,31.7936,19.93,93,100,0.98,TZ,1706562232
468,mariental,-24.6333,17.9667,25.67,44,100,1.36,NA,1706562233
469,nushki,29.5542,66.0215,16.2,56,100,3.04,PK,1706562234
470,nar'yan-mar,67.6713,53.087,-4.94,91,100,11.62,RU,1706562235
471,grand falls-windsor,48.9332,-55.6649,-10.28,88,100,2.68,CA,1706562235
472,swakopmund,-22.6833,14.5333,24.47,84,5,3.55,NA,1706562236
473,ouani,-12.1322,44.4258,27.55,74,88,1.72,KM,1706562236
474,hemsby,52.6971,1.6918,11.06,96,100,6.75,GB,1706562237
475,plesetsk,62.708,40.2916,0.64,90,100,5.32,RU,1706562120
476,mili,6.0815,171.735,28.01,83,100,6.75,MH,1706562238
477,gurupa,-1.405,-51.64,28.62,69,80,2.29,BR,1706562238
478,mlimba,-8.8,35.8167,23.05,98,100,0.6,TZ,1706562239
479,port isabel,26.0734,-97.2086,23.02,55,0,4.63,US,1706562239
480,port shepstone,-30.7414,30.455,24.29,89,76,9.54,ZA,1706562240
481,salym,60.0625,71.4789,-17.89,99,93,0.38,RU,1706562240
482,north ward,-19.2454,146.8075,28.95,89,40,2.57,AU,1706562241
483,kralendijk,12.15,-68.2667,26.41,80,5,7.54,BQ,1706562188
484,ulanhot,46.0833,122.0833,-21.27,82,92,1.06,CN,1706562242
485,itaueira,-7.6033,-43.0256,27.02,72,92,1.69,BR,1706562242
486,bryne,58.7354,5.6477,4.43,96,0,0.0,NO,1706562244
487,praya,14.9215,-23.5087,23.3,68,58,6.69,CV,1706562245
488,blenheim,-41.516,173.9528,19.34,51,0,2.27,NZ,1706562246
489,altai,46.3722,96.2583,-18.07,55,52,0.59,MN,1706562246
490,eregli,37.5133,34.0467,-0.77,74,94,0.74,TR,1706562247
491,midvagur,62.0511,-7.1939,8.46,81,100,6.69,FO,1706562247
492,khorinsk,52.1657,109.7726,-32.79,100,54,0.45,RU,1706562248
493,baiti,13.745,-14.7482,28.51,10,99,3.93,SN,1706562249
494,pauini,-7.7136,-66.9764,26.47,93,77,1.46,BR,1706562250
495,calliope,-24.0,151.2,24.91,94,100,3.6,AU,1706562250
496,iskateley,67.6803,53.1512,-4.99,91,100,11.62,RU,1706562251
497,saint-mandrier-sur-mer,43.078,5.929,11.54,71,100,2.06,FR,1706562251
498,kokopo,-4.352,152.2633,25.86,86,100,3.93,PG,1706562252
499,la'ie,21.6477,-157.9253,26.98,82,18,0.89,US,1706562252
500,hluti,-27.2167,31.6167,19.26,88,35,0.71,SZ,1706562253
501,labytnangi,66.6572,66.4183,-25.41,100,99,1.33,RU,1706562142
502,pozarevac,44.6153,21.1825,-0.5,74,80,1.29,RS,1706562254
503,miles city,46.4083,-105.8406,8.54,71,0,4.12,US,1706562254
504,nova vicosa,-17.8919,-39.3719,26.63,82,99,5.35,BR,1706562255
505,volda,62.1476,6.0741,6.15,65,20,0.0,NO,1706562256
506,berdigestyakh,62.0989,126.6992,-40.19,100,86,1.37,RU,1706562256
507,ulan bator,47.9077,106.8832,-33.93,68,40,0.0,MN,1706562028
508,pont rouge,48.8833,-72.0825,-8.84,85,81,2.85,CA,1706562257
509,ponta delgada,37.7333,-25.6667,18.44,88,40,7.72,PT,1706562258
510,anaconda,46.1285,-112.9423,8.55,75,89,2.07,US,1706561996
511,mishan,45.55,131.8833,-24.81,97,17,1.49,CN,1706562259
512,manzini,-26.25,31.5,17.62,89,94,0.85,SZ,1706562260
513,kale,50.9581,1.8521,9.98,82,100,5.57,FR,1706562261
514,fale old settlement,-9.3852,-171.2468,29.27,72,84,2.96,TK,1706562261
515,poquoson,37.1224,-76.3458,11.02,62,75,5.66,US,1706562093
516,kapshagay,43.8833,77.0833,-4.4,94,100,1.04,KZ,1706562262
517,madimba,-10.4,40.3333,25.67,85,100,2.92,TZ,1706562263
518,kurumkan,54.3,110.3,-27.15,89,24,1.79,RU,1706562263
519,basco,20.4487,121.9702,22.7,71,100,10.54,PH,1706562264
520,zindah jan,34.3426,61.7468,5.92,72,2,2.78,AF,1706562264
521,pori,61.4833,21.7833,0.04,93,0,2.06,FI,1706562265
522,quibala,-10.7337,14.98,19.38,93,100,0.96,AO,1706562265
523,phan rang-thap cham,11.5667,108.9833,20.08,87,63,3.13,VN,1706562266
524,labuan,5.2767,115.2417,27.2,83,20,4.12,MY,1706562266
525,sambava,-14.2667,50.1667,24.53,89,98,2.66,MG,1706562267
526,trashi yangtse,27.6116,91.498,3.38,87,90,1.43,BT,1706562268
527,heysham,54.0495,-2.8903,8.92,93,100,5.46,GB,1706562268
528,torghay,49.6339,63.4981,-15.05,95,62,4.1,KZ,1706562269
529,reggane,26.7158,0.1714,19.61,18,0,6.74,DZ,1706562269
530,rehoboth,-23.3167,17.0833,21.56,58,76,0.21,NA,1706562270
531,morehead city,34.7229,-76.726,14.0,61,75,4.12,US,1706562270
532,saint john,45.2727,-66.0677,-4.0,86,100,9.77,CA,1706562071
533,kuzovatovo,53.5468,47.6866,-6.56,94,100,4.34,RU,1706562271
534,beloyarskiy,63.7119,66.6722,-22.78,100,73,1.79,RU,1706562272
535,liwale,-9.7667,37.9333,21.29,98,100,0.68,TZ,1706562272
536,tarauaca,-8.1614,-70.7656,25.24,98,100,0.89,BR,1706562273
537,montpelier,44.2601,-72.5754,-0.72,78,100,5.14,US,1706562201
538,laguna,38.421,-121.4238,23.32,63,0,1.54,US,1706562274
539,ramotswa,-24.8716,25.8699,24.79,53,51,1.94,BW,1706562275
540,xining,36.6167,101.7667,-4.31,26,0,0.57,CN,1706562275
541,at taj,24.2049,23.2857,10.41,58,0,5.2,LY,1706562275
542,lubango,-14.9172,13.4925,19.92,83,2,2.06,AO,1706562276
543,nova sintra,14.8667,-24.7167,21.46,67,83,8.25,CV,1706562276
544,belmonte,-15.8631,-38.8828,26.9,80,100,4.01,BR,1706562175
545,takum,7.2667,9.9833,25.6,20,4,1.19,NG,1706562278
546,karratha,-20.7377,116.8463,25.98,75,44,6.22,AU,1706562190
547,chibougamau,49.9168,-74.3659,-11.21,57,0,2.57,CA,1706562256
548,soria,41.6667,-2.6667,6.59,100,100,1.36,ES,1706562279
549,bubaque,11.2833,-15.8333,26.21,64,60,5.31,GW,1706562280
550,cidreira,-30.1811,-50.2056,24.28,78,57,3.59,BR,1706562149
551,san antonio,29.4241,-98.4936,22.25,34,0,3.6,US,1706562281
552,fort-shevchenko,44.5086,50.263,-2.84,75,100,6.37,KZ,1706562281
553,kasongo-lunda,-6.4667,16.8167,21.78,98,90,0.85,CD,1706562282
554,erenhot,43.6475,111.9767,-17.24,94,100,2.15,CN,1706562282
555,east london,-33.0153,27.9116,26.12,81,99,7.34,ZA,1706562014
556,johvi,59.3592,27.4211,1.04,90,100,4.47,EE,1706562283
557,crane,31.3974,-102.3501,18.43,28,98,3.37,US,1706562284
558,rabo de peixe,37.8,-25.5833,17.77,99,40,7.72,PT,1706562284
559,fort bragg,35.139,-79.006,15.08,41,0,4.63,US,1706562284
560,galveston,29.3669,-94.9669,21.14,47,0,3.09,US,1706562285
561,kragero,58.8693,9.4149,0.25,88,100,1.96,NO,1706562285
562,la paz,-16.5,-68.15,15.99,62,75,4.12,BO,1706562011
563,egra,50.0796,12.3739,2.87,84,96,1.48,CZ,1706562286
564,galesong,-5.3166,119.3661,24.01,87,100,2.3,ID,1706562287
565,bani walid,31.7566,13.9942,10.79,64,34,3.72,LY,1706562287
566,de aar,-30.6497,24.0123,26.8,12,82,5.73,ZA,1706562287
567,walvis bay,-22.9575,14.5053,24.53,50,11,4.63,NA,1706562288
568,agryz,56.5203,52.9942,-8.89,97,100,2.33,RU,1706562288
569,varangaon,21.0167,75.9,20.31,28,1,0.14,IN,1706562289
570,kuraymah,18.55,31.85,16.69,25,89,5.06,SD,1706562289
571,nakhon phanom,17.3333,104.4167,18.05,88,71,0.5,TH,1706562290
572,nguigmi,14.2495,13.1092,21.0,25,19,6.55,NE,1706562290
573,oppdal,62.5943,9.6912,-6.0,79,76,5.38,NO,1706562291
574,nakamura,32.9833,132.9333,3.62,69,74,1.63,JP,1706562291
575,saudarkrokur,65.7461,-19.6394,0.3,78,92,9.88,IS,1706562292
576,chittarkonda,18.1167,82.0833,15.95,80,8,1.19,IN,1706562292
577,alofi,-19.0595,-169.9187,28.94,74,100,3.6,NU,1706562292
578,kenai,60.5544,-151.2583,-11.95,90,100,2.06,US,1706562293
579,port macquarie,-31.4333,152.9167,25.5,89,100,3.31,AU,1706562209
580,kem',64.9555,34.5793,1.65,73,12,9.74,RU,1706562294
